source_folder,customer_id,profile,priority,items,payment_method,arrival_time_s,service_start_s,service_end_s,wait_time_s,service_time_s,total_time_s,arrival_hour,total_revenue_clp,cart_categories,cart_category_revenue_clp,cart_items,total_profit_clp,cart_category_profit_clp,lane_name,lane_type,queue_request_priority,patience_s,outcome,balk_reason,abandon_reason,effective_queue_length
Week-01-Day-02,232,family_cart,no_priority,101,card,8071.150391528972,8071.150391528972,8442.438802328523,0.0,371.28841079955026,371.28841079955055,10,0,,,101,23617,,REG-11,regular,no_priority,632.0366280847741,served,,,0
Week-01-Day-02,242,deal_hunter,senior,5,card,8398.7153577938,8398.7153577938,8459.971808056574,0.0,61.2564502627733,61.2564502627738,10,0,,,5,0,,REG-4,regular,senior,443.0299212691279,served,,,0
Week-01-Day-02,240,express_basket,no_priority,16,card,8357.224157538789,8357.224157538789,8461.91185854375,0.0,104.68770100496134,104.68770100496113,10,0,,,16,5447,,REG-6,regular,no_priority,220.3731909093447,served,,,0
Week-01-Day-02,241,express_basket,no_priority,12,cash,8367.37748381307,8367.37748381307,8473.15876452853,0.0,105.7812807154609,105.78128071546053,10,0,,,12,2872,,REG-7,regular,no_priority,121.83806566853862,served,,,0
Week-01-Day-02,244,express_basket,no_priority,12,card,8429.583410953746,8429.583410953746,8503.315035412272,0.0,73.73162445852519,73.7316244585254,10,0,,,12,3386,,REG-2,regular,no_priority,197.7501850874785,served,,,0
Week-01-Day-02,238,family_cart,no_priority,80,card,8308.309534193657,8308.309534193657,8572.625753534521,0.0,264.31621934086434,264.31621934086434,10,0,,,80,24787,,REG-5,regular,no_priority,440.3987984698537,served,,,0
Week-01-Day-02,243,regular,senior,31,card,8403.888303305233,8403.888303305233,8572.716365194106,0.0,168.82806188887312,168.82806188887298,10,0,,,31,8190,,REG-8,regular,senior,1146.3484485881484,served,,,0
Week-01-Day-02,246,express_basket,no_priority,22,card,8490.818505432268,8490.818505432268,8585.94137398733,0.0,95.12286855506277,95.12286855506318,10,0,,,22,6165,,REG-4,regular,no_priority,464.8346383417173,served,,,0
Week-01-Day-02,247,express_basket,no_priority,2,card,8533.957848451937,8533.957848451937,8586.205017061347,0.0,52.24716860941007,52.24716860941044,10,0,,,2,0,,REG-2,regular,no_priority,49.24646680430953,served,,,0
Week-01-Day-02,245,regular,no_priority,15,card,8467.397112088373,8467.397112088373,8587.7694722701,0.0,120.37236018172791,120.37236018172734,10,0,,,15,4031,,REG-3,regular,no_priority,277.1051148339661,served,,,0
Week-01-Day-02,250,express_basket,no_priority,11,card,8593.680582533969,8593.680582533969,8699.15528694139,0.0,105.4747044074215,105.47470440742109,10,0,,,11,3070,,REG-2,regular,no_priority,92.50622209607585,served,,,0
Week-01-Day-02,254,express_basket,no_priority,2,card,8659.619036905577,8659.619036905577,8699.483899523962,0.0,39.864862618385466,39.864862618385814,10,0,,,2,1955,,REG-8,regular,no_priority,143.1432649309636,served,,,0
Week-01-Day-02,252,self_checkout_fan,no_priority,11,card,8642.895604000281,8642.895604000281,8730.081185301751,0.0,87.18558130147034,87.18558130146994,10,0,,,11,3801,,REG-4,regular,no_priority,776.6018381284013,served,,,0
Week-01-Day-02,220,family_cart,no_priority,176,card,7869.7913728784115,7869.7913728784115,8747.94786016252,0.0,878.1564872841077,878.1564872841082,10,0,,,176,54928,,REG-1,regular,no_priority,59.80899788163551,served,,,0
Week-01-Day-02,249,weekly_planner,no_priority,26,cash,8540.983071680668,8540.983071680668,8762.307602329678,0.0,221.3245306490096,221.32453064900983,10,0,,,26,7669,,REG-7,regular,no_priority,544.1926880396463,served,,,0
Week-01-Day-02,257,express_basket,senior,8,card,8685.162936495515,8685.162936495515,8775.562229936591,0.0,90.39929344107688,90.39929344107622,10,0,,,8,2573,,REG-11,regular,senior,101.45908452715418,served,,,0
Week-01-Day-02,255,family_cart,no_priority,47,card,8660.936868801473,8660.936868801473,8779.314024211932,0.0,118.37715541045937,118.37715541045873,10,0,,,47,14733,,REG-9,regular,no_priority,23.571647242740028,served,,,0
Week-01-Day-02,253,regular,no_priority,22,card,8656.81199228268,8656.81199228268,8791.114984001062,0.0,134.30299171838064,134.30299171838124,10,0,,,22,5041,,REG-5,regular,no_priority,17.148026125044954,served,,,0
Week-01-Day-02,251,weekly_planner,no_priority,48,card,8603.283403681453,8603.283403681453,8800.029266971736,0.0,196.74586329028378,196.74586329028352,10,0,,,48,15348,,REG-3,regular,no_priority,1831.4814355863346,served,,,0
Week-01-Day-02,258,deal_hunter,no_priority,5,card,8779.609857546537,8779.609857546537,8839.448932507858,0.0,59.839074961321785,59.839074961320875,10,0,,,5,1527,,REG-1,regular,no_priority,82.28801437751862,served,,,0
Week-01-Day-02,259,self_checkout_fan,no_priority,14,card,8788.128836538068,8788.128836538068,8853.278903673636,0.0,65.15006713556767,65.15006713556795,10,0,,,14,4541,,REG-2,regular,no_priority,1082.9425718955674,served,,,0
Week-01-Day-02,260,self_checkout_fan,no_priority,13,card,8830.692848456914,8830.692848456914,8885.064610237112,0.0,54.37176178019795,54.37176178019763,10,0,,,13,4630,,REG-3,regular,no_priority,712.2598610574765,served,,,0
Week-01-Day-02,256,weekly_planner,no_priority,53,card,8666.27824335586,8666.27824335586,8940.788278516418,0.0,274.5100351605581,274.5100351605579,10,0,,,53,17002,,REG-10,regular,no_priority,280.3637500165689,served,,,0
Week-01-Day-02,263,express_basket,no_priority,4,card,8902.360109510395,8902.360109510395,8975.049817540661,0.0,72.68970803026552,72.68970803026605,10,0,,,4,905,,REG-2,regular,no_priority,370.334974239354,served,,,0
Week-01-Day-02,262,weekly_planner,no_priority,31,cash,8848.714868878946,8848.714868878946,8991.156152829311,0.0,142.44128395036606,142.4412839503657,10,0,,,31,5572,,REG-1,regular,no_priority,259.92889485815186,served,,,0
Week-01-Day-02,265,express_basket,no_priority,5,cash,8939.983397799631,8939.983397799631,8998.397812158233,0.0,58.41441435860203,58.41441435860179,10,0,,,5,2307,,REG-5,regular,no_priority,75.33632203926736,served,,,0
Week-01-Day-02,264,express_basket,no_priority,20,card,8919.459816625284,8919.459816625284,9008.80367128784,0.0,89.34385466255729,89.34385466255662,10,0,,,20,5053,,REG-3,regular,no_priority,99.14821451842961,served,,,0
Week-01-Day-02,266,self_checkout_fan,no_priority,9,card,8941.393328050006,8941.393328050006,9035.099984602613,0.0,93.70665655260834,93.70665655260746,10,0,,,9,3203,,REG-7,regular,no_priority,462.06588202430044,served,,,0
Week-01-Day-02,261,weekly_planner,no_priority,52,cash,8831.938716133089,8831.938716133089,9146.735598854639,0.0,314.79688272155033,314.79688272155,10,0,,,52,15003,,REG-4,regular,no_priority,123.2812939473914,served,,,0
Week-01-Day-02,268,regular,no_priority,37,card,9042.357951201375,9042.357951201375,9157.013295553928,0.0,114.65534435255418,114.65534435255358,10,0,,,37,8482,,REG-2,regular,no_priority,196.96952472118932,served,,,0
Week-01-Day-02,271,deal_hunter,no_priority,10,card,9165.21854378836,9165.21854378836,9174.137900506305,0.0,8.919356717944003,8.919356717944538,10,0,,,10,2078,,REG-2,regular,no_priority,39.29554898832766,served,,,0
Week-01-Day-02,269,deal_hunter,no_priority,29,cash,9098.722492081797,9098.722492081797,9231.281278384375,0.0,132.5587863025779,132.55878630257757,10,0,,,29,9812,,REG-3,regular,no_priority,270.7066988554187,served,,,0
Week-01-Day-02,270,regular,no_priority,37,cash,9111.794940953965,9111.794940953965,9266.524198783734,0.0,154.72925782976986,154.72925782976927,10,0,,,37,14031,,REG-5,regular,no_priority,421.4504396973646,served,,,0
Week-01-Day-02,274,deal_hunter,no_priority,1,card,9224.642478462672,9224.642478462672,9267.989017383901,0.0,43.34653892122796,43.346538921228785,10,0,,,1,1619,,REG-7,regular,no_priority,63.658536837273125,served,,,0
Week-01-Day-02,277,express_basket,no_priority,4,card,9253.179491895942,9253.179491895942,9280.05825057506,0.0,26.878758679118956,26.87875867911862,10,0,,,4,2811,,REG-9,regular,no_priority,153.1421801268166,served,,,0
Week-01-Day-02,248,weekly_planner,no_priority,82,cash,8540.543736421401,8540.543736421401,9281.611583903898,0.0,741.0678474824955,741.0678474824963,10,0,,,82,22928,,REG-6,regular,no_priority,604.8534551264853,served,,,0
Week-01-Day-02,273,express_basket,no_priority,6,card,9221.755067978957,9221.755067978957,9283.28201311153,0.0,61.526945132572955,61.52694513257302,10,0,,,6,1580,,REG-4,regular,no_priority,1.873304673398127,served,,,0
Week-01-Day-02,272,weekly_planner,no_priority,35,card,9215.616864219184,9215.616864219184,9319.324718836622,0.0,103.70785461743762,103.70785461743799,10,0,,,35,9342,,REG-2,regular,no_priority,263.02956868198186,served,,,0
Week-01-Day-02,275,express_basket,no_priority,7,card,9231.562546964902,9231.562546964902,9328.200267667326,0.0,96.63772070242268,96.6377207024234,10,0,,,7,1773,,REG-3,regular,no_priority,108.36369964767938,served,,,0
Week-01-Day-02,267,weekly_planner,no_priority,116,card,9005.267911429153,9005.267911429153,9381.734736706576,0.0,376.46682527742354,376.4668252774227,10,0,,,116,37190,,REG-1,regular,no_priority,697.7158162801794,served,,,0
Week-01-Day-02,276,regular,no_priority,19,cash,9246.65001630484,9246.65001630484,9382.869402587881,0.0,136.21938628304085,136.21938628304088,10,0,,,19,3422,,REG-8,regular,no_priority,165.98725929270984,served,,,0
Week-01-Day-02,279,deal_hunter,pregnant,12,card,9385.743648543124,9385.743648543124,9466.79168863088,0.0,81.04804008775476,81.048040087755,10,0,,,12,4305,,REG-1,regular,pregnant,183.86219818933492,served,,,0
Week-01-Day-02,280,self_checkout_fan,no_priority,3,card,9409.586894405867,9409.586894405867,9471.859901370959,0.0,62.273006965091135,62.273006965091554,10,0,,,3,184,,REG-3,regular,no_priority,293.96169039684304,served,,,0
Week-01-Day-02,281,express_basket,no_priority,5,card,9498.136021373495,9498.136021373495,9552.544305608544,0.0,54.40828423504839,54.408284235048995,10,0,,,5,524,,REG-1,regular,no_priority,214.60293175167865,served,,,0
Week-01-Day-02,278,family_cart,no_priority,51,cash,9381.023959163263,9381.023959163263,9555.808279303285,0.0,174.78432014002067,174.784320140021,10,0,,,51,20753,,REG-2,regular,no_priority,623.334066810945,served,,,0
Week-01-Day-02,282,express_basket,no_priority,2,card,9510.27691116793,9510.27691116793,9563.99382663767,0.0,53.71691546974001,53.71691546974034,10,0,,,2,1540,,REG-3,regular,no_priority,29.13871169022396,served,,,0
Week-01-Day-02,283,express_basket,no_priority,8,card,9522.621777077686,9522.621777077686,9568.883306430409,0.0,46.26152935272371,46.2615293527233,10,0,,,8,3881,,REG-4,regular,no_priority,87.1730200500799,served,,,0
Week-01-Day-02,284,regular,no_priority,17,card,9522.636135241737,9522.636135241737,9604.940015251828,0.0,82.30388001009119,82.30388001009123,10,0,,,17,5557,,REG-5,regular,no_priority,166.76232939858193,served,,,0
Week-01-Day-02,287,express_basket,no_priority,6,card,9576.47753705339,9576.47753705339,9614.31430999684,0.0,37.836772943450924,37.83677294345034,10,0,,,6,1944,,REG-3,regular,no_priority,331.4347413847833,served,,,0
Week-01-Day-02,285,express_basket,no_priority,5,card,9558.617260443862,9558.617260443862,9625.664541586359,0.0,67.04728114249778,67.04728114249701,10,0,,,5,1759,,REG-1,regular,no_priority,14.12754937921629,served,,,0
Week-01-Day-02,286,express_basket,no_priority,9,card,9564.1902697986,9564.1902697986,9638.705497724786,0.0,74.51522792618529,74.51522792618562,10,0,,,9,2828,,REG-2,regular,no_priority,9.287479704989597,served,,,0
Week-01-Day-02,291,self_checkout_fan,no_priority,4,card,9727.607730125179,9727.607730125179,9784.63839245226,0.0,57.03066232708124,57.03066232708079,10,0,,,4,1177,,REG-4,regular,no_priority,139.71011964505462,served,,,0
Week-01-Day-02,293,family_cart,no_priority,18,card,9795.89201593375,9795.89201593375,9855.682155148326,0.0,59.7901392145761,59.7901392145759,10,0,,,18,4944,,REG-4,regular,no_priority,268.79735125832434,served,,,0
Week-01-Day-02,295,express_basket,no_priority,1,card,9847.972142518716,9847.972142518716,9903.534393102354,0.0,55.56225058363746,55.56225058363816,10,0,,,1,1069,,REG-7,regular,no_priority,112.9397136536937,served,,,0
Week-01-Day-02,294,regular,no_priority,10,card,9825.05387094996,9825.05387094996,9936.706013279716,0.0,111.65214232975583,111.65214232975632,10,0,,,10,2499,,REG-6,regular,no_priority,1497.3472614377515,served,,,0
Week-01-Day-02,288,weekly_planner,no_priority,57,card,9705.456589357425,9705.456589357425,9937.508009234729,0.0,232.05141987730335,232.0514198773035,10,0,,,57,17291,,REG-1,regular,no_priority,453.8944150829583,served,,,0
Week-01-Day-02,289,weekly_planner,no_priority,66,cash,9709.371368083222,9709.371368083222,9940.182761990336,0.0,230.8113939071136,230.8113939071136,10,0,,,66,14230,,REG-2,regular,no_priority,92.60414605160867,served,,,0
Week-01-Day-02,292,regular,no_priority,48,card,9758.84209642672,9758.84209642672,9959.046095855465,0.0,200.20399942874363,200.20399942874428,10,0,,,48,12628,,REG-5,regular,no_priority,95.19333196673375,served,,,0
Week-01-Day-02,298,regular,no_priority,14,card,9896.742582596831,9896.742582596831,9967.742582596831,0.0,71.0,71.0,10,0,,,14,2076,,REG-9,regular,no_priority,621.0840686208304,served,,,0
Week-01-Day-02,299,express_basket,no_priority,5,cash,9910.677303066295,9910.677303066295,9989.75287235748,0.0,79.0755692911847,79.07556929118437,10,0,,,5,2950,,REG-7,regular,no_priority,143.03773141901092,served,,,0
Week-01-Day-02,302,deal_hunter,no_priority,13,cash,9943.856798710549,9943.856798710549,9995.809462194326,0.0,51.95266348377735,51.95266348377663,10,0,,,13,3933,,REG-2,regular,no_priority,311.49242243086513,served,,,0
Week-01-Day-02,296,weekly_planner,no_priority,30,card,9864.398874811981,9864.398874811981,9999.398874811981,0.0,135.0,135.0,10,0,,,30,3236,,REG-4,regular,no_priority,1175.4244751503898,served,,,0
Week-01-Day-02,290,family_cart,no_priority,95,cash,9726.721580779733,9726.721580779733,10026.132165069233,0.0,299.41058428949987,299.41058428950055,10,0,,,95,27922,,REG-3,regular,no_priority,0.5677789276075587,served,,,0
Week-01-Day-02,301,deal_hunter,no_priority,5,cash,9941.022625895908,9941.022625895908,10062.211957405869,0.0,121.18933150995981,121.18933150996054,10,0,,,5,1342,,REG-1,regular,no_priority,284.58237202712013,served,,,0
Week-01-Day-02,297,weekly_planner,reduced_mobility,50,card,9879.041651516833,9879.041651516833,10071.927437351615,0.0,192.88578583478233,192.88578583478193,10,0,,,50,17843,,REG-8,regular,reduced_mobility,376.82034359280004,served,,,0
Week-01-Day-02,304,self_checkout_fan,no_priority,10,card,10071.108657400218,10071.108657400218,10104.883398816046,0.0,33.77474141582721,33.77474141582752,10,0,,,10,3062,,REG-1,regular,no_priority,748.269696377502,served,,,0
Week-01-Day-02,300,regular,no_priority,44,card,9918.068112815534,9918.068112815534,10105.951240191564,0.0,187.88312737602908,187.88312737602973,10,0,,,44,13973,,REG-10,regular,no_priority,1631.3779869525154,served,,,0
Week-01-Day-02,305,express_basket,no_priority,3,card,10100.792956293422,10100.792956293422,10136.527849352133,0.0,35.73489305871087,35.73489305871044,10,0,,,3,1383,,REG-3,regular,no_priority,1960.1302580511024,served,,,0
Week-01-Day-02,303,regular,no_priority,19,card,10035.465491510957,10035.465491510957,10161.454171549993,0.0,125.98868003903524,125.9886800390359,10,0,,,19,4423,,REG-2,regular,no_priority,286.9034099939389,served,,,0
Week-01-Day-02,307,express_basket,senior,10,card,10148.979747851823,10148.979747851823,10260.064318154145,0.0,111.08457030232312,111.08457030232239,10,0,,,10,1395,,REG-3,regular,senior,260.10030695634873,served,,,0
Week-01-Day-02,313,self_checkout_fan,senior,1,card,10303.732400026034,10303.732400026034,10354.70174492707,0.0,50.969344901034994,50.96934490103558,10,0,,,1,2650,,REG-7,regular,senior,20.54112642051333,served,,,0
Week-01-Day-02,308,weekly_planner,no_priority,64,cash,10153.206636069197,10153.206636069197,10367.610657818044,0.0,214.40402174884707,214.4040217488473,10,0,,,64,18177,,REG-4,regular,no_priority,1200.9477688587665,served,,,0
Week-01-Day-02,309,family_cart,senior,28,cash,10166.180520016504,10166.180520016504,10387.685689567232,0.0,221.50516955072817,221.50516955072817,10,0,,,28,9472,,REG-2,regular,senior,196.04188104332965,served,,,0
Week-01-Day-02,310,family_cart,senior,67,cash,10187.350064805345,10187.350064805345,10415.17185831463,0.0,227.82179350928482,227.82179350928527,10,0,,,67,13890,,REG-5,regular,senior,885.8335345094911,served,,,0
Week-01-Day-02,315,express_basket,no_priority,12,card,10347.082705327324,10347.082705327324,10424.264122507046,0.0,77.18141717972087,77.1814171797214,10,0,,,12,4077,,REG-9,regular,no_priority,164.44963570429374,served,,,0
Week-01-Day-02,316,express_basket,no_priority,11,card,10359.595011679012,10359.595011679012,10430.831444364145,0.0,71.23643268513378,71.23643268513297,10,0,,,11,3151,,REG-7,regular,no_priority,782.6183442630418,served,,,0
Week-01-Day-02,311,regular,no_priority,44,card,10205.528889773115,10205.528889773115,10443.242650405407,0.0,237.71376063229204,237.71376063229218,10,0,,,44,13200,,REG-6,regular,no_priority,2028.8324190348822,served,,,0
Week-01-Day-02,319,deal_hunter,senior,3,card,10432.909628958208,10432.909628958208,10470.503970688034,0.0,37.59434172982566,37.59434172982583,10,0,,,3,0,,REG-5,regular,senior,35.159839368793186,served,,,0
Week-01-Day-02,318,self_checkout_fan,no_priority,4,card,10412.93699567869,10412.93699567869,10486.952714823425,0.0,74.01571914473432,74.01571914473425,10,0,,,4,3611,,REG-2,regular,no_priority,419.01047820593897,served,,,0
Week-01-Day-02,321,self_checkout_fan,senior,13,card,10481.403286416244,10481.403286416244,10543.85001793069,0.0,62.446731514446704,62.44673151444658,10,0,,,13,4613,,REG-6,regular,senior,160.87864898730018,served,,,0
Week-01-Day-02,312,family_cart,no_priority,57,cash,10297.037447507872,10297.037447507872,10562.648285111174,0.0,265.6108376033021,265.61083760330257,10,0,,,57,12543,,REG-3,regular,no_priority,1720.4303857295813,served,,,0
Week-01-Day-02,323,express_basket,no_priority,5,card,10542.879744551909,10542.879744551909,10624.147584661161,0.0,81.26784010925205,81.26784010925257,10,0,,,5,2299,,REG-7,regular,no_priority,50.78538207150975,served,,,0
Week-01-Day-02,314,family_cart,senior,41,cash,10313.206339540797,10313.206339540797,10676.834783161035,0.0,363.6284436202385,363.6284436202386,10,0,,,41,6930,,REG-8,regular,senior,123.027245278419,served,,,0
Week-01-Day-02,324,regular,no_priority,14,card,10610.084010898892,10610.084010898892,10715.874913267864,0.0,105.79090236897214,105.79090236897173,10,0,,,14,2314,,REG-3,regular,no_priority,163.13973761598385,served,,,0
Week-01-Day-02,320,weekly_planner,no_priority,69,card,10471.36420517195,10471.36420517195,10767.202575138615,0.0,295.83836996666463,295.8383699666647,10,0,,,69,18583,,REG-5,regular,no_priority,408.4175317305781,served,,,0
Week-01-Day-02,306,family_cart,no_priority,110,card,10122.979141557262,10122.979141557262,10773.79913044928,0.0,650.819988892019,650.819988892019,10,0,,,110,28126,,REG-1,regular,no_priority,98.53410230214274,served,,,0
Week-01-Day-02,322,regular,no_priority,52,cash,10517.186179710516,10517.186179710516,10791.640960335948,0.0,274.4547806254316,274.45478062543225,10,0,,,52,14040,,REG-2,regular,no_priority,1081.852086110628,served,,,0
Week-01-Day-02,328,express_basket,no_priority,7,card,10742.826552136881,10742.826552136881,10792.277632885045,0.0,49.45108074816385,49.451080748163804,10,0,,,7,2614,,REG-3,regular,no_priority,353.01217492266625,served,,,0
Week-01-Day-02,327,regular,no_priority,20,card,10709.707167201857,10709.707167201857,10810.795567885367,0.0,101.08840068350993,101.08840068350946,10,0,,,20,3407,,REG-8,regular,no_priority,298.4318863747874,served,,,0
Week-01-Day-02,317,family_cart,no_priority,84,card,10384.045214873222,10384.045214873222,10814.190676979462,0.0,430.1454621062408,430.1454621062403,10,0,,,84,23979,,REG-4,regular,no_priority,1637.287116159198,served,,,0
Week-01-Day-02,331,express_basket,no_priority,12,cash,10817.896122727398,10817.896122727398,10884.282827110765,0.0,66.38670438336622,66.38670438336703,11,0,,,12,3575,,REG-3,regular,no_priority,223.50564752362712,served,,,0
Week-01-Day-02,334,express_basket,no_priority,11,card,10831.222043634953,10831.222043634953,10895.611631211268,0.0,64.38958757631492,64.38958757631553,11,0,,,11,4269,,REG-8,regular,no_priority,245.73456910535603,served,,,0
Week-01-Day-02,333,express_basket,no_priority,10,card,10821.392264928341,10821.392264928341,10901.635371221219,0.0,80.2431062928778,80.2431062928772,11,0,,,10,2554,,REG-5,regular,no_priority,204.08675979393325,served,,,0
Week-01-Day-02,332,express_basket,no_priority,12,card,10818.116079048807,10818.116079048807,10926.46259140679,0.0,108.34651235798317,108.34651235798265,11,0,,,12,4503,,REG-4,regular,no_priority,31.469944130475916,served,,,0
Week-01-Day-02,325,family_cart,senior,106,cash,10615.095402801242,10615.095402801242,10935.21321768276,0.0,320.1178148815178,320.1178148815179,10,0,,,106,27698,,REG-6,regular,senior,498.3190943901882,served,,,0
Week-01-Day-02,330,self_checkout_fan,no_priority,23,card,10800.80043835043,10800.80043835043,10942.87912386259,0.0,142.07868551216097,142.07868551216052,11,0,,,23,6710,,REG-2,regular,no_priority,110.48780724130955,served,,,0
Week-01-Day-02,338,express_basket,no_priority,10,card,10903.216695817093,10903.216695817093,10990.817449225326,0.0,87.60075340823212,87.60075340823278,11,0,,,10,3007,,REG-3,regular,no_priority,9.326281289585507,served,,,0
Week-01-Day-02,335,regular,no_priority,25,card,10845.770964216237,10845.770964216237,10995.384732304346,0.0,149.61376808810968,149.61376808810928,11,0,,,25,7231,,REG-9,regular,no_priority,31.278500756397605,served,,,0
Week-01-Day-02,336,regular,no_priority,18,card,10866.085576054422,10866.085576054422,10999.68962036421,0.0,133.60404430978855,133.60404430978815,11,0,,,18,5041,,REG-10,regular,no_priority,1011.5539742490563,served,,,0
Week-01-Day-02,340,regular,no_priority,14,card,10919.729879756407,10919.729879756407,11009.238578239072,0.0,89.5086984826654,89.50869848266484,11,0,,,14,2174,,REG-8,regular,no_priority,833.8755514750576,served,,,0
Week-01-Day-02,326,family_cart,no_priority,73,cash,10698.464645520864,10698.464645520864,11016.598977096495,0.0,318.13433157563196,318.1343315756312,10,0,,,73,19824,,REG-7,regular,no_priority,1323.6294238429741,served,,,0
Week-01-Day-02,343,express_basket,no_priority,8,card,10940.386416882677,10940.386416882677,11024.196450920665,0.0,83.81003403798876,83.81003403798786,11,0,,,8,3679,,REG-12,regular,no_priority,53.29715238007218,served,,,0
Week-01-Day-02,329,weekly_planner,pregnant,54,card,10784.449121821082,10784.449121821082,11091.581824116223,0.0,307.1327022951418,307.1327022951409,10,0,,,54,18918,,REG-1,regular,pregnant,320.97337759249973,served,,,0
Week-01-Day-02,337,family_cart,no_priority,68,cash,10879.299681605073,10879.299681605073,11166.299681605073,0.0,287.0,287.0,11,0,,,68,24922,,REG-11,regular,no_priority,47.61127078604782,served,,,0
Week-01-Day-02,347,express_basket,no_priority,15,card,11136.098486219395,11136.098486219395,11168.924646495883,0.0,32.826160276488224,32.826160276488736,11,0,,,15,5044,,REG-7,regular,no_priority,68.0732494124607,served,,,0
Week-01-Day-02,345,self_checkout_fan,no_priority,7,card,11133.938092873723,11133.938092873723,11196.00244523105,0.0,62.064352357327586,62.06435235732715,11,0,,,7,1437,,REG-2,regular,no_priority,559.5360399889165,served,,,0
Week-01-Day-02,351,express_basket,no_priority,1,card,11222.7592268136,11222.7592268136,11241.7592268136,0.0,19.0,19.0,11,0,,,1,898,,REG-2,regular,no_priority,35.43472204574496,served,,,0
Week-01-Day-02,339,family_cart,no_priority,73,cash,10915.988884287108,10915.988884287108,11251.118992958422,0.0,335.1301086713143,335.1301086713138,11,0,,,73,27107,,REG-5,regular,no_priority,1063.8770848680765,served,,,0
Week-01-Day-02,349,self_checkout_fan,no_priority,7,card,11177.632312994087,11177.632312994087,11251.719657978038,0.0,74.08734498395026,74.08734498395097,11,0,,,7,1080,,REG-8,regular,no_priority,593.6034415294258,served,,,0
Week-01-Day-02,348,regular,no_priority,16,card,11173.979086736668,11173.979086736668,11257.887464756306,0.0,83.90837801963734,83.9083780196379,11,0,,,16,7553,,REG-7,regular,no_priority,164.25404218264006,served,,,0
Week-01-Day-02,350,express_basket,no_priority,5,card,11180.42106338912,11180.42106338912,11267.039912450042,0.0,86.61884906092145,86.618849060922,11,0,,,5,2338,,REG-9,regular,no_priority,29.17938746057327,served,,,0
Week-01-Day-02,346,weekly_planner,no_priority,23,cash,11134.61215025781,11134.61215025781,11280.545101911404,0.0,145.9329516535943,145.9329516535945,11,0,,,23,2935,,REG-3,regular,no_priority,644.4433622388427,served,,,0
Week-01-Day-02,354,express_basket,no_priority,5,card,11259.729056968208,11259.729056968208,11325.103160183506,0.0,65.37410321529781,65.37410321529751,11,0,,,5,1694,,REG-5,regular,no_priority,229.05285994308133,served,,,0
Week-01-Day-02,355,express_basket,no_priority,15,card,11274.768530984256,11274.768530984256,11347.170654200207,0.0,72.40212321594946,72.40212321595027,11,0,,,15,4058,,REG-7,regular,no_priority,49.927660271166694,served,,,0
Week-01-Day-02,344,family_cart,no_priority,53,card,11127.08749806117,11127.08749806117,11351.666679757645,0.0,224.57918169647604,224.57918169647564,11,0,,,53,16548,,REG-1,regular,no_priority,242.15648679287636,served,,,0
Week-01-Day-02,360,express_basket,no_priority,4,card,11341.977686516235,11341.977686516235,11355.766710502103,0.0,13.789023985867685,13.78902398586797,11,0,,,4,1180,,REG-11,regular,no_priority,6.589063341005762,served,,,0
Week-01-Day-02,356,self_checkout_fan,no_priority,13,card,11292.312864487678,11292.312864487678,11368.033279747755,0.0,75.72041526007628,75.72041526007706,11,0,,,13,5072,,REG-3,regular,no_priority,117.1577882115538,served,,,0
Week-01-Day-02,352,family_cart,no_priority,38,card,11241.210377230454,11241.210377230454,11374.58429349862,0.0,133.37391626816532,133.37391626816498,11,0,,,38,16159,,REG-10,regular,no_priority,2904.054208139082,served,,,0
Week-01-Day-02,353,express_basket,no_priority,28,card,11259.16226366401,11259.16226366401,11375.015782484368,0.0,115.8535188203588,115.85351882035866,11,0,,,28,10350,,REG-2,regular,no_priority,874.8235843085104,served,,,0
Week-01-Day-02,342,family_cart,no_priority,132,card,10939.519445004116,10939.519445004116,11387.21939859007,0.0,447.69995358595395,447.69995358595406,11,0,,,132,36671,,REG-6,regular,no_priority,71.15288760830252,served,,,0
Week-01-Day-02,363,regular,no_priority,14,card,11382.39309395563,11382.39309395563,11395.278561671683,0.0,12.885467716051794,12.885467716052517,11,0,,,14,3800,,REG-2,regular,no_priority,761.6455412508716,served,,,0
Week-01-Day-02,358,express_basket,senior,1,card,11321.223551914081,11321.223551914081,11395.807161689816,0.0,74.58360977573531,74.58360977573466,11,0,,,1,909,,REG-9,regular,senior,88.75150635448065,served,,,0
Week-01-Day-02,359,self_checkout_fan,no_priority,9,card,11332.861618031624,11332.861618031624,11401.05952614509,0.0,68.19790811346613,68.19790811346684,11,0,,,9,3225,,REG-5,regular,no_priority,228.23435998981594,served,,,0
Week-01-Day-02,361,express_basket,no_priority,4,card,11358.769045364272,11358.769045364272,11429.270925661993,0.0,70.50188029772104,70.50188029772107,11,0,,,4,1300,,REG-1,regular,no_priority,82.47739039337382,served,,,0
Week-01-Day-02,357,family_cart,no_priority,91,cash,11312.762187116066,11312.762187116066,11480.794741951959,0.0,168.03255483589237,168.03255483589237,11,0,,,91,32709,,REG-8,regular,no_priority,64.30942178402792,served,,,0
Week-01-Day-02,369,express_basket,no_priority,12,card,11449.947358573292,11449.947358573292,11526.040188279263,0.0,76.09282970597152,76.09282970597087,11,0,,,12,3387,,REG-9,regular,no_priority,495.26157774883256,served,,,0
