scenario,2026,2027,2028,2029,2030
E 582,1.016841062474919,1.0028560669323459,1.022126688844248,1.030987133300246,1.0400662560502862
E 583,1.0014039936280406,1.0116740698400668,1.0245241129851483,1.011594694275595,1.0343483349708713
E 584,1.0138543587136322,1.023237598937512,1.0388809739277092,1.042530716222028,1.0338542463161553
E 585,0.9991126535228206,0.9907019203991247,0.9888353606348497,0.9983962055662575,1.0066985323636026
E 586,0.9876826005913161,0.9811988991810972,0.9928346644745514,1.0024568900743083,1.0057777471718399
E 587,1.0217632125994982,1.025031368435477,1.0327193050253984,1.0393298339462265,1.0624437551681412
E 588,0.9982483207866458,1.012036952492896,1.015704812000188,1.0366325163404961,1.054538306813099
E 589,0.9953862466132269,1.0002140666667145,0.9832439157731406,0.9903740467066102,0.9891874627549472
E 590,1.0016383419542452,1.0039139430099902,1.0168048157155245,1.0287807024891404,1.0250414302057202
E 591,1.0143531395794114,1.0369478047981266,1.0484760839955105,1.052795086427157,1.0688175838132938
E 592,1.0052841383644464,1.0264080703902518,1.035606263216715,1.0529793682079605,1.071281509317349
E 593,0.9947547109354695,1.0033369630301316,1.0012149428900674,0.990288774738802,0.9994083796784323
E 594,0.9972771608253158,0.9979263981944306,1.0109807625167364,1.0213376593569146,1.0330348071585647
E 595,1.0232172076531023,1.0346573786935847,1.0471462881527382,1.0548866846339373,1.0561082501250765
E 596,1.005572786797775,0.9914605076133463,1.0034875099958356,0.9972589104200638,0.9895358893385218
E 597,1.0168819529240336,1.0132698192551155,1.0180443417979685,1.0028585101657328,1.0190045772900034
E 598,1.004559396096222,1.0034591160902995,1.0091596392750923,1.0075230941321107,1.012821433565427
E 599,1.0090886988589558,0.9937988865950723,0.9804395845148888,0.991294057716402,0.988346596200285
E 600,1.0186248011107557,1.0254324729150304,1.0364190259696118,1.036292429104255,1.0490748337229303
E 601,0.9997865993606081,1.0159471801648172,1.0063147032939095,1.0105397458888434,1.0073977751241643
E 602,0.9929584363303139,0.991024147332584,1.0118087236967872,1.0211930349687017,1.037840927509398
E 603,0.9895432067740295,1.0027103799739827,1.0154328519738616,1.0095978325392008,1.0084469608737041
E 604,1.0045202243225524,1.0073110660502598,1.0255859091922153,1.0348335447474746,1.0543614978596314
E 605,1.0079542138885418,1.0122411340646773,1.018794452694498,1.033949096602239,1.0497969077956306
E 606,0.9884885362537852,0.994963518567671,1.000440876851767,1.0087800473667266,1.0116714209183644
E 607,0.9926613086477567,1.011764807104209,1.023288598169378,1.035520044722451,1.0452394859821637
E 608,1.0082719193619236,1.0024293435886795,1.0065876344092772,1.0151483363526481,1.0225990387427615
E 609,1.0117304685610884,1.0080084261744147,1.017763183302739,1.011682607505105,0.9987370891878106
E 610,1.0090187587421755,1.0132078938723434,1.0192582692836076,1.0220818354030734,1.0152144820259725
E 611,1.0174777130905495,1.0161207563419556,1.0050403010058553,1.0069548902573833,1.0177065304991766
E 612,1.0165117817315141,1.0266796240578788,1.0477397858057758,1.0633624561037867,1.0799330736727641
E 613,1.0077923103625195,1.0062851475903962,1.0139245706503226,1.0031293783538078,1.0001270300162852
E 614,1.0058112517413311,1.0179633645424055,1.0207166853150427,1.020818263593189,1.0224563754254719
E 615,1.0130105230816415,1.0164617535845144,1.0057495008375679,1.0054154075599335,0.9981933283247727
E 616,1.0024026338322711,0.9975525087459284,1.0013276465904095,1.0115634531369146,1.0149104729613507
E 617,1.0046102865250812,1.0128165970348004,1.0319983343667805,1.0361670112050245,1.0466867291201303
E 618,1.010589827450076,1.0126757653485312,1.0112816822734276,1.0082408269073841,0.9999961987507663
E 619,0.9991722336687691,1.0151440020944842,1.0115539944363872,1.0298933220917377,1.0525141275108645
E 620,1.0123123155318436,1.0345802035841862,1.050473381026924,1.0677200170553827,1.0572098213817887
E 621,1.0091728157287494,1.0220489200809992,1.0238080964589504,1.0390512558789942,1.0517688509097558
E 622,0.9888974537537853,0.9785841582797254,0.9739309431096123,0.9766364985106621,0.990329401249782
E 623,1.0000811794967026,1.0126473419880595,1.0197605634836227,1.0402844865744465,1.0495740864680163
E 624,1.0064263834642133,1.022090201800159,1.035675260422066,1.0398760087175418,1.0553350041263196
E 625,1.012514545976726,1.0129761839802744,1.023647506597143,1.01573151870664,1.008119310545799
E 626,1.0132835107119966,1.0295361964712277,1.025725205951006,1.0394734969396258,1.0418835933982298
E 627,0.9932950710748616,1.0061586213672522,1.010068010102548,1.0067539964813264,1.0076577711315196
E 628,1.000219872887169,1.01389508155502,1.0113765094720997,0.9982947573780633,1.0062836189290705
E 629,1.020535885894259,1.0085834168149634,1.0150923417927367,1.027362320797083,1.0310194889534952
E 630,1.0016197812134726,1.014648161763264,1.0012684620502075,1.0136439021495922,1.031402359453834
E 631,1.0062557227948072,1.0049677753527881,1.0225821011464389,1.027903785222522,1.0385263990249258
E 632,0.990896005047864,0.9979429833959542,0.9859710875174306,0.980461373891776,1.000468527309193
E 633,1.0129410227803464,1.0243843564664872,1.02040092408346,1.027428838161506,1.0357446240363488
E 634,0.982252705313657,0.9865585658067277,0.983332459781495,0.9953331583349271,1.013444917051432
E 635,0.9877744248170686,0.9930966444984876,1.0039378932524778,1.009701766003982,1.0147144188147952
E 636,1.0021818982197384,1.0140022452497304,1.0227421130612542,1.0463519180805727,1.0719324490480324
E 637,1.0095195529070455,1.0079743632879512,1.014336815078681,1.003185581103248,0.986634013188453
E 638,1.008713996242479,1.0089528425166896,1.010209132668478,1.0016929208890104,0.997054035906412
E 639,1.0064390268048153,0.9995249509875744,0.9992258838204099,0.9968254516268017,0.9919201652297555
E 640,1.0028356386183783,1.020395623899211,1.022637582882738,1.017925662271797,1.0129318809995966
E 641,0.9860565900639575,0.9998664306618494,1.0212377288135381,1.0278397504832253,1.0397320357050197
E 642,0.988641471358613,0.9785583192690998,0.9812958656642319,0.9823354376719706,0.9911007871815709
E 643,1.0130157093778394,1.0158380536736265,1.0222951773169116,1.0300972713884609,1.031068367777877
E 644,1.0075993591755166,1.0198439831239072,1.0328956147487125,1.0387217165723204,1.0537115087417812
E 645,1.0095404203855558,0.9995887673555132,1.0109108231348025,1.0080119917917865,1.0185643666599837
E 646,1.005431559038705,1.0038735338960751,1.0142525020229334,1.0046570160661923,1.0081998611502092
E 647,1.0025780598625524,1.0205888017166018,1.0268076337707117,1.033752546272098,1.03646674306122
E 648,0.9852412757756088,1.0031327359523818,1.010488279902436,1.0061406797229262,1.0115492081264652
E 649,1.0076720638774637,1.0029583412947058,1.0012794929254216,1.0160510176100042,1.0294046114979454
E 650,0.9861521843397996,0.9994477475344615,1.0151913565616488,1.025021646936809,1.0313446730158948
E 651,1.009969095981202,1.01755609725401,1.0244724713027384,1.037909959453315,1.0452112434306666
E 652,1.012453277709067,1.0321027509016858,1.0383211530347443,1.0483192827858505,1.057346830612254
E 653,1.0042066429482754,1.024062254279227,1.0343905224465115,1.0516175154502896,1.054852148541397
E 654,1.00371662755683,1.0119677364672002,1.0201176859960217,1.0233385264139718,1.0339090899087722
E 655,1.0062387456073063,1.0102918715507978,1.0063537968998941,1.0122172965828504,1.0132444451936702
E 656,1.0185279204422237,1.0315461527714558,1.0493338913401935,1.0446201016736443,1.0550455723587329
E 657,1.0150577072605054,1.0339258901190345,1.0447594771450488,1.0408945736740522,1.052174763982832
E 658,1.010020564872414,1.0237749853919424,1.045798336812462,1.0619052663054531,1.0618187655377749
E 659,1.0060430159996288,1.0169690999007688,1.0044015129985737,1.0105215728250028,1.0145748100059786
E 660,1.0116959918343995,1.0077035105929346,1.0163974692304216,1.0180428023264216,1.0246330464747515
E 661,1.011529926277537,1.0182300523787373,1.019870609882456,1.0355005798348402,1.0364683067571872
E 662,0.9938130542270106,1.0118191644351442,1.00780501090869,0.996420008051451,1.010944076710264
E 663,1.0046298872384805,1.0007600825551695,1.00072172492392,1.0083372843665979,1.0052205191786008
E 664,1.0063404965126208,1.0124011254567777,1.0121407266501385,1.0097509836795242,1.0195370509119792
E 665,0.9957365921064415,1.007601276144974,1.0242582814862589,1.0356465486589777,1.0326706521735607
E 666,1.0145861490420232,1.0333690335250647,1.0297546584424055,1.023751128845554,1.0148476759527973
E 667,1.0192280797733269,1.0255773581580072,1.0176206093475262,1.0323101827552086,1.0299280206966563
E 668,0.9987833466748846,1.0093994362784204,1.0154967798995225,1.0333631806634551,1.0403026946938017
E 669,0.9983036382842552,0.9921986394604364,1.0093335424480545,1.0239480146178301,1.0249281221048654
E 670,1.0031108207271315,1.013683224352191,1.0120878214773579,1.0293825759405384,1.0219173144585239
E 671,1.0106965796191782,1.0111936801964225,1.0177946125221515,1.02562233473226,1.0314989632064366
E 672,1.0078453796588753,0.9992524640693787,1.008939209438064,1.0146136943990374,1.0185606446539714
E 673,1.0083741244626454,1.0077652892680522,1.0062900851720462,1.0205453437240886,1.0342034471586221
E 674,0.9888630919234345,0.9938094022404009,1.0057793903373338,1.0097078272211146,1.0309633216376048
E 675,1.0122245695700545,1.0253878566352486,1.0087522898237973,1.0303153091002442,1.0336909496811852
E 676,1.0173245446126615,1.0366636926556017,1.0291813024966185,1.0379301718003549,1.0547597728844793
E 677,1.008485428792422,0.9906513623444381,0.9753050422866666,0.9784374832143716,0.9884114539964663
E 678,1.010740688318571,1.013947654978367,1.014556046242512,1.034404967614707,1.0321795553914124
E 679,0.9954667591774666,0.9866622534511044,0.9910798577391826,0.995892039228086,1.0141633855847745
E 680,1.0081998275805375,1.0209821573230948,1.0373008282617286,1.041345570591231,1.0532327330613207
E 681,1.008543396249617,0.9999599142104881,1.010163731682551,1.020152443185534,1.0194636486223483
E 682,1.0070687316261604,0.9998321192290964,1.014756706964397,1.0154500728507532,1.0186451629895856
E 683,1.010968644972074,1.0213068172529487,1.0160596317927977,1.0197991188240965,1.0412847627904729
E 684,0.9977736822185255,1.0162729695228574,1.0117199828776502,1.0143372065630523,1.0112788509581239
E 685,1.0140510995955294,1.021944127467105,1.035350008536848,1.0449001272253386,1.0582610072997258
E 686,0.9965896367139402,1.017424586669275,1.026456920616804,1.0302216061991734,1.044909385989393
E 687,1.0163077533940796,1.0150660564210192,1.0380407295912237,1.0379425424203137,1.0598593861554015
E 688,0.9922906175839616,0.9787642343360061,0.9826168112004147,0.9849831605954757,0.993627701269436
E 689,1.0066008678962897,1.0140575310419213,1.0077450648896014,1.0010949940040244,1.0206418486476143
E 690,0.9963290829912415,0.9894163108235504,0.9984821253981524,1.0166594078679394,1.0163325911109733
E 691,1.0056821078796887,1.017571192629909,1.035868558140944,1.0471668973596715,1.0385542987335696
E 692,1.0147457056388947,1.016639772013888,1.0220013671405248,1.0291392438530538,1.0243619278724103
E 693,0.991979650424524,0.9962860754739093,1.0077846208061325,1.0196323102180413,1.0375492647647953
E 694,0.9994081302542253,0.9968231780060675,1.0054564936255783,1.0214454705260565,1.0138990234206247
E 695,0.9943706286973735,0.9874925571227856,0.9993551235622418,0.9970670130357567,0.9853072579532774
E 696,1.009459367156225,1.0197689012578768,1.0181316842493553,1.0101048337546006,1.0149044728997416
E 697,0.9828655831555583,0.974156851761089,0.9689291067336537,0.9735810448672022,0.9780560619364248
E 698,1.0118273288668393,1.010654792971038,1.0154286892347688,1.026882271977279,1.03978653653486
E 699,1.022693723201827,1.0306728498999642,1.0156324781022958,1.0167505043837906,1.0202663328870187
E 700,0.9924028486706624,1.0002491952566146,1.0122420331406,1.0222832185898811,1.0277500683343874
E 701,1.0201115659050175,1.0262772338918733,1.038254448704027,1.0621977813649304,1.0566248794072806
E 702,1.0088441963258452,0.9915369649913288,1.0083413235303986,1.002786057111617,1.0003920997176057
E 703,1.0073488843996967,1.0060359309535931,1.0256657183644564,1.0323449123681727,1.0571818631870036
E 704,1.0156353663477051,1.0001275687370141,1.009456078818828,1.0110914029113214,1.00384247586519
E 705,0.9997433803301302,0.9985517851460352,1.00449124357282,1.0193820611101758,1.0050587541161498
E 706,1.016055651051859,1.024537617275834,1.0316058368232959,1.025073792481046,1.0347045730779676
E 707,1.0176559146449036,1.0208810256294405,1.0380399628916257,1.0556650636905938,1.0707071513672903
E 708,1.0077533976292585,1.0082505831717572,0.9933418743277427,1.0025278747772641,1.0062882303316456
E 709,1.0130324765839707,0.9963056774740585,1.0032480863424844,1.0085031341317872,1.019771976856503
E 710,1.0122116262670144,1.0190115913935207,1.0331696708664984,1.0249521381207454,1.0102430644290121
E 711,1.0088269141128745,1.0030414816718554,1.01504065133461,1.02297630574595,1.0280802793192885
E 712,1.0043390587526495,1.0038287022078525,0.9977133307403674,0.9954833556846933,0.9920487483063231
E 713,1.012879788646919,1.010666914265308,1.002665781546994,1.0164701930203612,1.0088351481803934
E 714,1.0159866622416478,1.0139180173435756,1.0293454556145332,1.0336504605492434,1.0307921415654357
E 715,1.0150433559329246,1.0159728217471211,1.0207081795267663,1.0144540628566796,1.0265969689743561
E 716,1.0217081191868687,1.034055129631031,1.0329865496271613,1.0504574228063472,1.0458219788824012
E 717,1.000847554752321,1.01397918334763,1.0140025675153943,1.0274306933062356,1.028254543328607
E 718,0.9989182302958903,0.99326638984772,0.9892729902234475,0.9861201119325054,0.9929281911495056
E 719,1.0028143827579143,1.0009057993042123,1.0032349949115322,1.0027558283403253,0.9902221520120496
E 720,1.0047021540685837,1.022609014302465,1.0365149422369246,1.0443433579537984,1.0640125740422939
E 721,1.0075149843236415,1.0093927497326767,1.012606897080567,1.0251314777028304,1.0343858920868982
E 722,1.0141492358535662,1.0336443687618921,1.0460848881952984,1.0577014243326721,1.0544687930327827
E 723,0.9842840265465655,0.972159968197114,0.9862054819093206,1.0090058850602914,1.0254829188345442
E 724,1.004618898028648,1.0081556358839125,1.025972328950275,1.027124653245404,1.0350152915388233
E 725,1.0029604756118635,1.0107774576405664,1.023046595075053,1.027185713471998,1.0165602589922464
E 726,1.0165975863204741,1.0176827120063279,1.0352714242669088,1.0294256759289382,1.0289429024100814
E 727,1.0151690419582904,1.0264451244520931,1.0398745314818223,1.0611990341636288,1.0593103205440235
E 728,1.00524156673972,1.0225815566353642,1.0424450992233352,1.0508884176726598,1.069745880594795
E 729,1.0125627844449872,1.0284099246721814,1.0452164148820975,1.0518117999470094,1.0446101614302263
E 730,0.9837613860294346,0.9975973926901055,1.000194866386553,1.008555158598285,1.0166309611754847
E 731,1.0024400061377423,1.0064040046389096,1.0132013308669858,1.0306613025021187,1.0417467444333344
E 732,0.9908393007638735,0.9787400453676719,0.9869162806086038,0.9830447909146041,0.9952408312888641
E 733,1.0188433489960005,1.0306096781176928,1.030640405638291,1.050965193175795,1.048735848917969
E 734,1.0015735290875798,0.9907201149617422,1.0034173228938132,0.9993405570844195,1.0031956683253263
E 735,1.006630349431951,1.0013558610976712,1.0186476410222896,1.021053602177308,1.0117353486648695
E 736,1.0114184503186394,1.0154582527157263,1.0283931832725492,1.0244353525114485,1.0312560519344791
E 737,0.9930139615072404,1.0076810867036154,1.0249505484449015,1.0282835258429242,1.0422015696269937
E 738,1.0077797592716893,1.0247642427628634,1.0295873587902924,1.02487620740291,1.03482413369084
E 739,0.9903676953569753,0.984727422169567,0.9887015915238268,0.9788119331807643,0.9823536182519874
E 740,1.014819695327664,1.0102604909542328,1.0254609315682497,1.0339447870567944,1.0451929216457683
E 741,1.0012006926353825,1.0156222845111917,1.029374531193591,1.048390834468411,1.054575018663419
E 742,1.0133461218766324,1.0009932601219738,1.012727507840665,1.0199977497973671,1.0242825377788094
E 743,1.0053192606109171,1.0100512372773387,1.0204463691615273,1.0312646135813757,1.0454490592005223
E 744,1.0101360406999875,1.0196166624000156,1.0375081816189502,1.0342203262103944,1.0295531620939034
E 745,1.010458405861127,1.0034519596831335,1.0128309556357662,1.020030407116771,1.0275321128509936
E 746,1.0125810062522445,1.0257475603463129,1.0336162327611207,1.0420129870843986,1.0298398578560324
E 747,1.0133811209032146,1.0004225875513422,1.0121940508081844,1.001082657827322,0.9983198935562165
E 748,1.0186934309008746,1.021642356080829,1.0238608349002813,1.0372097081794536,1.0393244055100381
E 749,1.017967476135814,1.0302456589799032,1.033904684874908,1.0330840023396874,1.04396287071187
E 750,1.012289508749976,1.02686829271931,1.0245467118199887,1.0293176860089177,1.0287755413346884
E 751,1.0069482618555305,1.0207980256025482,1.0229244199157885,1.0222124521685427,1.027468138466171
E 752,1.0015668837792222,1.0158109753894426,1.0320685481287273,1.0522392454144414,1.058490126952425
E 753,1.0075077980016485,1.0084247708657896,0.9962196726866638,1.005878806601015,1.0158606222061286
E 754,1.000040912562245,0.9966937464483469,0.9984015629803695,1.0059745081377505,1.018577260588279
E 755,0.99163932913159,0.9991153303958975,0.9840801170215677,0.9976165643417765,0.9885320082105101
E 756,0.9934476777858506,1.003033760030935,0.9966325930465246,0.996651945535547,1.0064126572294985
E 757,1.0171195821610186,1.037294788817887,1.0394657157194593,1.0551461451029327,1.0701481853046633
E 758,1.0021999883715107,0.9925483601670902,1.012521298413922,1.0212829152245102,1.0219350864074308
E 759,0.9997947450294274,1.0102225398580105,1.0251692435284006,1.028175909175938,1.04500928739484
E 760,0.9951971106462321,1.006884553435573,1.0103004499984145,1.004835385210301,0.9928900689809868
E 761,0.9935206762992345,1.0000555166291782,0.9878860514048649,1.001279027243067,0.990285052854399
E 762,1.006619808844182,1.0122592704727162,1.0014049607133049,0.997620060966874,1.01831580525731
E 763,1.0005036511792054,0.9970777353818516,1.0125902912916223,0.9994718690293055,1.0083636912295975
E 764,1.0096699979210306,1.0259272551884315,1.043529999495388,1.0357040290681707,1.0578319889549834
E 765,1.0016243767887267,1.0140379924209122,1.0191375314302271,1.0250853780975075,1.032120134568512
E 766,1.002947619994356,1.0097256241077865,1.0233088039446436,1.0335596166438337,1.0260913418946922
E 767,1.004427785124651,1.001838918019609,1.0173888190754672,1.0210877366853177,1.0243501363280596
E 768,1.018328670640171,1.0351033495557038,1.0505928408132976,1.0506095370699275,1.0570801995009533
E 769,0.9889586253432288,0.9900816529569199,0.9947491089242466,0.9829558928369108,0.9876537409409931
E 770,1.0064460432602547,1.0088639896815688,1.012423497758748,1.0144780865370702,1.01172509638929
E 771,1.013131624204229,0.9981530026772686,0.9877560743692017,0.9800074431921447,0.9876621313925812
E 772,0.9986749820032299,1.0163953439651832,1.0266381178936648,1.0414933727944375,1.0433823661404564
E 773,1.0126533086007596,1.0067801068312114,1.0116405344427841,1.00910343829107,1.0294271629221248
E 774,1.0158778299925524,1.0013543504470512,0.9976093660374087,1.000203565622193,0.9957626717414872
E 775,1.0042586944308367,1.0005988471930816,1.0016744943670297,0.9987646363413691,1.0131755534596676
E 776,1.016058335319078,1.0124294867327772,1.0219745262536861,1.0256857302569486,1.0476834685217054
E 777,0.9846133116526424,0.9938415954764138,1.0095917747822771,1.016386385266417,1.0307429523713485
E 778,1.0079701657869806,1.0176751759698486,1.0319624150185909,1.0210671314651991,1.0309840582085206
E 779,1.0194376430057503,1.025898157248926,1.045984857469175,1.0497789741317711,1.0437552740957645
E 780,1.018022154082082,1.0242518439109738,1.0229054421354107,1.0238430822122389,1.037605464939244
E 781,1.0160431295923,1.0136305364126599,1.0191886287843146,1.0305317643965697,1.0310393707673282
E 782,0.9943191023622644,1.007924567092219,1.019106477863878,1.0322691085288438,1.0171554265827458
E 783,1.0041289480735323,1.0175279767446483,1.0266715787122043,1.0325770122794784,1.0325611776162569
E 784,1.011582086705609,1.023845534187896,1.026979817182942,1.047829469344132,1.0615977482796743
E 785,0.9963362447891476,1.0082729425601689,0.9987794979253154,1.0075351776890948,1.0179112061731355
E 786,1.0082363580662888,1.0118819786536701,1.032480175028095,1.0220808589795245,1.023948860682968
E 787,1.0004119429303922,0.9991412753307811,1.0128816608250684,1.02058495775033,1.0343002631166636
E 788,1.0130717858463587,1.0268967807881217,1.0340859225294667,1.0445458037936246,1.0543988731240086
E 789,1.0083751471415734,1.0073119471155478,1.0200425792599195,1.0225386368450733,1.036616533334572
E 790,1.0101052397781147,1.0133090795529984,1.0290844689277463,1.0127511409142722,1.0238856328287218
E 791,1.0013273509565888,1.0133357426461849,1.0255360985898072,1.0343881377731965,1.0332531962951168
E 792,1.0215773553108123,1.0300741250064256,1.0250072782316475,1.0179612013832424,1.0372974533255057
E 793,1.0004253569915507,1.0080135116246596,1.0100248829915834,1.0118323005298135,1.0079121570799197
E 794,1.0017964476589554,1.0041996050537187,1.005135236183193,1.0194484905828258,1.014006738789512
E 795,1.012552372416215,1.0215287394246881,1.0340733047710347,1.0368270121969798,1.0503951925978512
E 796,0.9949382087815738,0.9962838239518069,1.0015496603662624,1.0112972108654787,1.0184561607120257
E 797,0.9818716724900162,0.9951119654890627,1.0059930613021528,1.0057401464241889,1.00188649916333
E 798,1.018034881274115,1.0251971189576254,1.0304964547014697,1.0233128218322138,1.029888381349987
E 799,1.0080297336586832,1.0205441497762198,1.0261598604448505,1.0445935865792255,1.057821614980916
E 800,1.000907597787763,1.0090796768129817,1.008541193770476,0.9944408620261141,0.9919415826890383
E 801,1.0116335923670052,1.0064583332420691,1.0028280685168887,1.0026312093710843,1.000307760973239
E 802,1.0092273837102912,1.0313739195237457,1.0478091154287377,1.0564786054004398,1.0522788281642228
E 803,1.011098827235809,1.0026796673699212,1.0182283662260028,1.033399259752467,1.036162008974371
E 804,1.0013141963271854,1.0075252703988526,1.0043746470358796,1.0143540447685064,1.027638668868962
E 805,1.0196831624443485,1.039396573597212,1.0444157885175527,1.0581655812771527,1.0834721393310436
E 806,1.0137441578069626,1.0041808781168913,1.0087144142490492,1.005153535372599,1.0118352824405195
E 807,1.0036823969854778,1.0188187241701805,1.0300159644528684,1.022338362847963,1.0298524320489189
E 808,1.0092477294963378,1.0191876599216199,1.0263725669834387,1.0390976677284374,1.0322973406236646
E 809,1.0079120585982226,1.0077552520873427,1.0187032831705367,1.0042506549419092,0.9943655110271847
E 810,0.9823096948637318,0.9892579209513565,0.9743684494419541,0.9652772612535826,0.9555693227368846
E 811,1.0130038851547452,1.0203027303580823,1.012649637948606,1.015537516068212,1.0346374283898339
E 812,0.9969822939581142,0.9922504827191923,1.0014804089255174,1.002305362867256,1.0162936090145338
E 813,1.0069729532115923,1.0139086718708001,1.020128840652297,1.0355547956178757,1.049036161074791
E 814,0.9968582661345678,1.0100863815535055,1.02172980378642,1.0316347145933353,1.0536596745493199
E 815,0.9899094212387219,1.0090914051189406,1.0323182429990114,1.0541451292815853,1.057303586670722
E 816,1.008643708544247,1.0172723403257573,1.0168129083976432,1.0283640319598923,1.0420936848101963
E 817,0.9996862562450314,1.0089340323632292,1.0091454553769725,1.0270501685922804,1.0395854718574544
E 818,1.0185035749816393,1.0035967783127118,0.9937511245433448,1.000718859614792,1.0057557545575475
E 819,1.0063113419412903,1.0033069950237197,1.017757960826494,1.0387266872842367,1.0323468142250116
E 820,1.0217163271164935,1.0444388253576615,1.0331415107742659,1.0375805447785582,1.0286931399180257
E 821,1.0113690939042155,1.018171655638951,1.0337005275934859,1.0528236245819884,1.0585181403291308
E 822,1.0010226365421218,1.0131974342245902,1.0171805965872351,1.0058528427572724,0.9939773652265379
E 823,0.9964989717868625,1.0051563454919974,1.0073042153520624,1.015506277297757,1.004287562706731
E 824,0.9938245148645889,0.9989830488587249,0.9963744613063868,1.0137686595738564,1.0173353059750243
E 825,1.010243799247732,1.0165145313672241,1.018375798918455,1.0281952847024476,1.0392496317354993
E 826,1.0129384634496763,1.0208211985476403,1.031014643883967,1.0516432024560083,1.0471138479447422
E 827,1.0068270060449043,1.0021451582011853,1.010814418754113,1.0086595139030574,1.009909626961832
E 828,1.0215416883801274,1.036972632980741,1.0582226357579625,1.0665770641485686,1.068290709128746
E 829,1.006831150997783,1.0059507628446906,1.009366123328682,1.0192523580583448,1.0404207458900199
E 830,1.0233502363748666,1.014793556567419,1.0219676706431673,1.040677851816307,1.0382420972455546
E 831,1.016128264067391,1.0233156848448122,1.0214758474959997,1.029557422143505,1.0382147720296804
E 832,1.0115849669645804,1.0070787105577865,1.019566770890534,1.0252897654915238,1.035504444330658
E 833,0.990540552519448,0.9902328561810775,0.9974222011157418,0.9997423912289449,0.9885968713196805
E 834,1.0013040444378378,1.0119228155848758,1.0030082068975767,1.0026153475937665,1.0027392780955873
E 835,1.0002017102379652,1.002930280473296,0.9977491579360749,1.0039279198774,1.0094506449198737
E 836,1.009183406622176,0.9975423765755443,1.0129007898119986,1.0267011624354965,1.0347109963252923
E 837,1.0189839428332208,1.0100255613466982,1.007421163298232,1.001867344026932,1.0073347673782067
E 838,1.0085525149790597,1.016586360908522,1.008576591882285,1.0147202460957623,1.012251018768063
E 839,1.0077068512345975,0.9981994022521052,0.989638218653562,0.9729853592469819,0.9624080702081945
E 840,1.0037106348275744,1.001695914082273,1.0221081545593833,1.0334457296776176,1.0494558955330948
E 841,0.9987558011704408,1.0045137260109118,1.0139951181887996,1.0250288320048202,1.0224266619825404
E 842,1.0024941468395843,1.0238833386070487,1.034169550070655,1.0324075167434223,1.038722647982085
E 843,0.997699954694155,1.0181159011246266,1.0316334596028875,1.0554622199440307,1.0652387853624048
E 844,1.0099721850027554,1.0109734867161417,1.0280968378388102,1.0257580828024695,1.0283177928422227
E 845,1.018535841652147,1.0282173532521537,1.0336015322234318,1.047987409885459,1.0580008438398
E 846,1.01547936315575,1.0338624578604627,1.0482791843804846,1.0656749218815988,1.074745225235548
E 847,1.016257514911973,1.0033525994455756,1.0073871078170553,1.0124543463762432,1.0270932330834635
E 848,1.0118523263630694,1.001813297911111,1.0086817965293293,1.0058608931751263,1.0169225281056864
E 849,0.9863831987936521,0.9927763989916438,1.0087298536941338,1.0218732883672703,1.0146521855116477
E 850,0.993686612242413,0.9905197804102621,0.9741058227965227,0.9786592271858914,0.9980309795306428
E 851,1.0138557756399058,1.0005336894006724,1.0023182712474665,0.9965480000566423,1.0146860686936623
E 852,1.0031392033071558,0.9986973407685898,0.989567793573322,0.9855336212987236,0.9784506224658438
E 853,1.0068477833449767,1.0011928601142055,1.0099964851043663,1.012033455108444,1.0029014835466947
E 854,0.9838089845848773,1.0015394398262545,0.9924943374324032,1.0111398027850742,1.0140786510149757
E 855,1.0076646323140257,1.0046765168722829,1.001666290071622,0.9885855205349339,1.0061931877735613
E 856,0.9914260798247657,0.9872677079061958,1.006467814893157,1.0165476301792584,1.0185099232975143
E 857,0.9876059441055369,0.9952282777437772,1.003330041060987,0.9996579210636328,0.9981858893918657
E 858,1.0108068456197605,1.0267153364025894,1.024393500019286,1.0360267266096115,1.0308134934367261
E 859,0.9946877850801623,0.9813249640819529,0.9947560748948735,0.9948961385759393,1.0043912671572406
E 860,1.0206152851509076,1.0179376901687875,1.0180935054290272,1.021292133447815,1.0111206785590923
E 861,0.9982693255618723,1.0009680609045448,1.0136031913932935,1.0323142887270662,1.0199185680692924
E 862,0.9844185718809065,0.9899180464538313,0.9961830638445149,1.0018537890508465,1.014563230117593
E 863,1.003859705431998,1.0082328255971569,0.9984449237958334,1.003453036122095,1.012395996199516
E 864,1.0178088671428493,1.0366082655989088,1.0404641478174044,1.0429410957711194,1.0344975940466314
E 865,0.9976614784870296,1.0010725815908346,1.013563038300778,1.0132736007088108,1.0182146720337302
E 866,1.0085374639672602,0.9971415921890571,1.0117922761422582,1.0197083198650134,1.0199391942407134
E 867,0.9973282269078161,1.0054280877923651,1.0251960375325546,1.0201923624540106,1.0350962937818808
E 868,0.9974577251116044,1.0203689962389284,1.0310190555104433,1.0353037817206452,1.0330116048477174
E 869,0.9965368802346433,0.9940116776575485,1.01078382528138,1.0180491024601193,1.0184347148802597
E 870,0.9869060371471621,0.9878937423382578,1.001312993037554,1.0157986743175058,1.0244459206699261
E 871,1.0033528724303917,1.0078508492775122,1.0059944356082475,1.0102255105723936,0.9990112466745268
E 872,1.0075777939133632,1.0254683934253526,1.0359595463051479,1.043048774924743,1.0528214080117686
