scenario,2026,2027,2028,2029,2030,score,segment
E 466,1.011413515419299,1.0067096564983469,1.0165431017984123,1.014727441331558,1.020885619936254,1.0140445967499414,regular
E 467,1.009604061000993,1.0090262623217563,1.019375571536738,1.032416228538444,1.0417918765647145,1.0223620355000451,regular
E 468,1.0072383113683228,1.0076024199048186,1.0164481547549644,1.0171876204097376,1.0313151397100595,1.0159207383624,regular
E 469,1.0120145456067071,1.026635331816942,1.011061240812709,1.0186173327835155,1.0043497438227795,1.014507569151584,regular
E 470,1.017986702174629,1.0165364390014986,1.0309806431750486,1.0327130312526416,1.0221032629947024,1.024042544049658,regular
E 471,1.0084240777203368,1.0101972673065034,1.0250162594991794,1.020240897513735,1.011966978405128,1.0151491237530572,regular
E 472,1.0104117365622065,1.023535345317074,1.0216175030119676,1.02885360652765,1.0228039630452848,1.0214264684052747,regular
E 473,0.9886263832882738,1.001586380386738,1.0081251289696316,0.996612827744054,1.0003414041806482,0.9990378740418253,pesimista
E 474,1.0093705217747158,1.0108624208156938,1.0157643420556788,1.0284229787205434,1.0498187858890309,1.0227378969136474,regular
E 475,0.9892827669250576,0.9835458919609807,0.9814924743807218,0.964387926577913,0.9696433218579864,0.9776269483157125,pesimista
E 476,0.9872740593536916,0.9854323077509666,0.996189388196316,0.9837816962047824,0.998830594592323,0.9902831778942317,pesimista
E 477,1.0070456274563655,1.0211951419554886,1.030701035538366,1.0381254566484184,1.052483598394797,1.0297958933767912,optimista
E 478,1.0095886790172524,1.0276378451209895,1.0326770100966642,1.039792557241362,1.048822997496635,1.0316196248805083,optimista
E 479,1.0102138782289638,1.0075135847347472,0.9961623542654298,1.0077795597796937,1.0014678287027123,1.0046143628460684,regular
E 480,0.9922379505418644,1.0049840343471637,1.0147406461012594,1.0107606998981842,1.0161202315072275,1.0077311882477442,regular
E 481,1.0055026774681008,1.0092152675087749,1.0210998868797372,1.02873122712052,1.0426168655007184,1.0213448140018642,regular
E 482,0.9984105376062262,0.9987251908090452,1.016047169156291,1.02349408080101,1.033574935416152,1.0139563676994712,regular
E 483,1.0194615254326531,1.0119977597639496,1.031495320384843,1.024299160066774,1.0341003883825792,1.0242392965759584,regular
E 484,1.0049327603037443,1.0156509675876308,1.017558822004574,1.0236111447014264,1.0271869178046071,1.0177593479679161,regular
E 485,0.9821441138582084,0.998628599149009,1.0168839367681892,1.0254194947889606,1.0460709908131325,1.0135908155141424,regular
E 486,1.012683585306841,1.006791675154364,1.0100834104128216,1.0124460751738489,1.016784986424255,1.0117526024090056,regular
E 487,1.011198124959953,1.0232082679159682,1.0310004565164723,1.0367566483252864,1.0431266037987417,1.0289981665524779,optimista
E 488,1.0057755592806037,1.0160353613501636,1.0203894959952864,1.0320479825046551,1.0462282219734336,1.0240011398740818,regular
E 489,0.9934439739284394,0.9877939340941166,0.9954257383477748,1.0030536602308195,1.0032846914935176,0.9965828074249655,pesimista
E 490,1.0112371596122158,1.0350856293299378,1.0405027050694076,1.0506840121960002,1.0539777408557296,1.0381861124471325,optimista
E 491,1.013465231995469,1.014275524661234,1.025516922197967,1.031912781273559,1.049223264711629,1.026794909496155,optimista
E 492,1.0005930344341702,1.0010456422512644,1.016511561136345,1.0253630936038811,1.0454136791166024,1.0176487592432701,regular
E 493,1.012099020203161,1.0293815747643755,1.0343640923072488,1.0353469549640753,1.0334590619647306,1.0288934530374763,optimista
E 494,1.0006164494069485,1.010811452551636,1.0005313658104478,1.015075087916088,1.0158253283677785,1.0085493209377248,regular
E 495,0.993571451778428,1.0030322872510191,1.0176140499188957,1.028902576840467,1.031458708298174,1.014809777113496,regular
E 496,0.9819410824815414,0.9714978050718118,0.9689266686774226,0.9686603854827398,0.9724450396468876,0.9726821669506447,pesimista
E 497,1.0189446115335643,1.028734714043244,1.0389962602249625,1.0478745533637548,1.0512201206046234,1.037084594563737,optimista
E 498,1.0091733893034904,1.0036749712424533,0.9903744181827696,1.002957656947951,1.019720715671069,1.005135073631553,regular
E 499,1.016797564361665,1.0251899948687608,1.0320530631216849,1.021015951484676,1.0289527905690112,1.0247873881829457,regular
E 500,1.0012810962322125,1.0064909119566778,1.0268914691177338,1.0287936971109604,1.0356247620959995,1.0197277273213294,regular
E 501,1.0105768857582884,0.9913466988010322,1.0015649482844209,0.9849429588967218,0.9736505057086254,0.9923334780019931,pesimista
E 502,1.0119404290154683,1.018978712957398,1.008100750635632,1.02402265548301,1.0272626337456092,1.0180357062916527,regular
E 503,0.9985486272627188,1.015722852657472,1.02818079274785,1.0467180535839935,1.04535300143902,1.0267419888102578,optimista
E 504,0.9961020694688234,0.9994973785009724,0.9929365293556264,1.000748611022701,1.011724865804524,1.0001816490865918,pesimista
E 505,1.0042080584016295,0.9975956659374948,1.0074407859805747,1.0062866030024495,1.0108192240129863,1.0052604437554948,regular
E 506,1.0053331470612297,1.0197563182544211,1.0037778565742084,1.022667677594674,1.0112781229178136,1.0125345049872643,regular
E 507,1.0119464487315644,1.006725799278822,1.0068641616734004,1.015402898873108,1.004269353733723,1.0090336372379962,regular
E 508,0.9985197945928268,1.0133767096864903,1.0204970931359658,1.0295778261754494,1.0315473420213508,1.0186325338675237,regular
E 509,1.0093951487449118,0.9958738824329194,1.0018542103418466,1.016060292230848,1.0024336195104018,1.0050994545777647,regular
E 510,1.01355563303423,1.01331473299674,1.0092600117795898,1.00773488362398,1.010677555869729,1.0109060268668317,regular
E 511,1.0203696307754797,1.026364219372374,1.0322558696364688,1.0299951358888648,1.025231051799498,1.026834998762171,optimista
E 512,1.0090526891007068,1.0265589704470384,1.03926791109762,1.025092480567026,1.0165436679292716,1.0232526318957478,regular
E 513,0.9969268153123964,1.0161178748055604,1.0120072196503596,1.0149667189478135,1.012688093779086,1.0105171699584379,regular
E 514,1.0147240631424823,1.0223023142619745,1.0084754938284148,1.0273736910906277,1.0384232442715935,1.0222075838770535,regular
E 515,0.9918075052809254,0.9948070578004624,1.013747842760859,1.0159338031928875,1.0287841095693238,1.0089210191930662,regular
E 516,0.9907687242933996,1.003905610984928,1.012036332042831,1.0345205842812308,1.0492957749018597,1.0178872324328494,regular
E 517,0.9967104678868968,1.004968494977741,1.0158966939001235,1.0133705615647326,1.0075236535426335,1.0076713470503529,regular
E 518,1.0201570840428256,1.0264635347971385,1.0333591892759175,1.0256879267884054,1.034541549293999,1.0280281631148238,optimista
E 519,1.0205700796945965,1.031844753336698,1.050504623204397,1.050053154229833,1.067551354466204,1.0439772721300369,optimista
E 520,1.012357925336682,1.0163974344088558,1.016931457013124,1.0340778491133815,1.0374302227792758,1.0233879334931961,regular
E 521,1.010076460838659,1.0191641604102717,1.033807734070992,1.0217203402776058,1.0219121628077927,1.0213080511281452,regular
E 522,1.0104422429359703,1.0264525728729026,1.0364721698955472,1.0452237886230178,1.040927056958403,1.031828506464037,optimista
E 523,1.0141412804910075,1.014217881908275,1.00127298051994,1.0086412398865283,1.0193794632168984,1.0115118254711843,regular
E 524,0.9987009437421428,1.0049362251951917,1.0062011193141591,1.0082460995286469,1.004513271779363,1.0045144709437608,regular
E 525,1.0129393187060802,1.020889711156918,1.0382402272921458,1.0579266871523691,1.0439748834017122,1.0346683065623348,optimista
E 526,1.0121381846857196,1.0216697997454554,1.0219004988906244,1.0316395787611716,1.0291523041694288,1.023277263694496,regular
E 527,1.0172957717628546,1.008537988676613,1.0228374946700312,1.02907031346103,1.0501303429220383,1.0254792558973682,regular
E 528,1.0005828164086226,1.01199700451396,1.0246747807422432,1.0442281484902645,1.0381872120580051,1.023806487437561,regular
E 529,1.0145410448758632,1.019945262724838,1.027888979353591,1.011387509494404,1.0134113387500372,1.017417511573152,regular
E 530,1.005398367048049,1.0084429156851735,1.0254796465500349,1.0348275541927516,1.02913080151572,1.0205893219153113,regular
E 531,1.021036528028736,1.031882777567915,1.0377954871544008,1.0267002016756963,1.0443665252847285,1.0323239481350537,optimista
E 532,0.99710328465461,1.0009671157572284,1.002245662985664,1.018283664073693,1.0032830299231412,1.0043504468314455,pesimista
E 533,1.0093144345465073,1.0256338805912106,1.018415676865492,1.0260655412313733,1.0352323113776083,1.0228957356655026,regular
E 534,1.013206643174516,1.0239138254237237,1.0153686092501566,1.0322177001589792,1.0447536199883731,1.0258268710481642,regular
E 535,1.0158052754325786,1.017443623669426,1.0234729686332118,1.0206505931331589,1.0240985235738485,1.0202890024867148,regular
E 536,0.9921537222243376,0.997035716145517,1.001342361125887,1.00150943375611,1.0020887539975123,0.9988187830717752,pesimista
E 537,0.9832132477911232,0.9819994397463088,0.9952172323292964,0.9997287917064406,1.0111554372075828,0.9942037434154285,pesimista
E 538,1.0136561987876118,1.0150398226339037,1.0205096706772454,1.0213493431812857,1.0213907554954014,1.0183836650562788,regular
E 539,0.9890600401668592,0.996614804892612,1.003461008761786,0.9923583739229072,1.001043250117294,0.9964932804670824,pesimista
E 540,1.0053729682838388,1.003730424547957,0.9971662825031452,1.0084346894710663,1.027928033128913,1.0084734588813433,regular
E 541,1.0193290688303076,1.036151956270264,1.050915726224969,1.0694144880412897,1.0793195097482644,1.0508007365346916,optimista
E 542,1.0152590094870306,1.038120676429615,1.0527861807437404,1.062273385331185,1.0542357022046691,1.0444021996252375,optimista
E 543,0.9976804116796368,1.0106162032475927,1.0233315086580492,1.0387147247871484,1.0377908498162656,1.0215039136025819,regular
E 544,1.0094547556133149,1.0159403896718808,0.9994802199840012,0.9852742863364664,1.0047353584999257,1.0029230775905178,pesimista
E 545,1.0095514060796456,1.024678851753731,1.0399572378517288,1.057745039810752,1.0596939119049795,1.0381464564294047,optimista
E 546,1.0195515952844163,1.0393867529914622,1.0502587957400449,1.0706805834360007,1.0831322256281124,1.052361190298802,optimista
E 547,0.9897344998799976,0.9900873251171212,1.0087525786049536,1.02659637146417,1.035670289771606,1.0099959262629308,regular
E 548,1.010577958150035,1.009859006029223,1.0280378212859729,1.0448924374267576,1.0424354242838938,1.027051168042004,optimista
E 549,1.012192929821229,1.0239784070662603,1.0361301231269162,1.039952151919714,1.048378193014132,1.032048119733084,optimista
E 550,0.9945922785817266,0.9955904731420858,1.005715028037377,1.0104745271087363,1.022282239493962,1.0056790153215234,regular
E 551,1.0084128495420654,1.0001201524610586,0.9859440190190872,0.9985230322080092,1.0034897587951608,0.9992698119765652,pesimista
E 552,1.0140227247450009,1.0155591614774218,1.0060829940570837,1.0202681637841151,1.0224100175072406,1.0156527087438743,regular
E 553,1.007641197957177,1.006132066390764,1.017084877722517,1.0199297216718604,1.0331180532377795,1.0167347340761448,regular
E 554,0.9963079538972124,0.9993289182166452,0.9974823377584048,1.003523799057198,0.9996400541674928,0.9992535930855234,pesimista
E 555,1.0107153677361436,1.0242716560929552,1.0361278653301844,1.055071193534988,1.0508426273141782,1.0352741377491295,optimista
E 556,1.0063159915263131,1.012185269432199,1.0178152282510222,1.009417186309852,1.0307529053587865,1.0152610352807663,regular
E 557,1.010276943357419,1.0231341439075774,1.0256318191554243,1.039933087055743,1.060738946434257,1.031800379633837,optimista
E 558,0.9917053317858708,0.9999865707394584,1.0145311778565511,1.0225978967147455,1.0307524472151288,1.011813097147203,regular
E 559,0.9832346144891208,0.9984519528476544,1.0140285891080647,1.0229545464824328,1.027239952613262,1.0090496909523528,regular
E 560,1.0184140457513826,1.027504429985056,1.024327360737056,1.0404335013409949,1.0290428641613043,1.027919086048345,optimista
E 561,0.9986946823899652,0.9966478530007756,1.0089258880626002,1.0036055294677682,1.0092625282577523,1.0034140704515466,pesimista
E 562,1.0150248649271514,1.0276336532925745,1.040491146436471,1.0396212330790215,1.042009668356383,1.0329042291748471,optimista
E 563,1.0117611026368292,1.0236205013625936,1.035698676867346,1.0181527685830298,1.0237311459598626,1.0225624664782726,regular
E 564,1.012807290847707,1.023963656332488,1.0412984546816415,1.032023070569839,1.02356947462972,1.0266884193846335,regular
E 565,1.0055544297143473,1.0076726703864385,1.0284006296045691,1.0503050697802707,1.0564589795179802,1.029463847122,optimista
E 566,1.0091030092489377,1.0179559148783035,1.035782327013694,1.03418419943765,1.0250374314741262,1.0243635540116345,regular
E 567,1.0022315944129443,1.0157851759260188,1.0223591055189325,1.032683987090471,1.0304694823194642,1.0206461491362182,regular
E 568,1.005430663881497,0.996806613254131,1.0112542607421169,1.0225258909815458,1.0345651688499884,1.01403072324206,regular
E 569,1.0139735626657094,1.0262009524012896,1.0257368395697004,1.0186886333165237,1.0312292558484732,1.023147710772559,regular
E 570,1.001648849453831,1.0162378134403387,1.0167242100022933,1.0181337997560804,1.0006735572595624,1.0106534392403475,regular
E 571,1.015730605934543,1.0253304304404507,1.028814629571292,1.0409450210323905,1.0512994749404128,1.0323494989263033,optimista
E 572,1.0035873241982205,1.013755384402115,1.0206244242795013,1.0243160287953113,1.0269166575566977,1.0178052650656946,regular
E 573,0.9960190641985758,1.0128497582214089,1.0307064329325826,1.0436590660939096,1.0474893740625153,1.025961794548292,regular
E 574,1.0015121042250408,0.9843915329476878,0.988939191300698,1.0012776291771943,1.0186501615602146,0.9988830561826296,pesimista
E 575,1.0117693437593678,1.0276960826812809,1.0205281868583465,1.0235489688236696,1.028640870457144,1.0224185597977373,regular
E 576,1.0030426712215486,1.0178319080900018,1.0272471945895378,1.0504882843681296,1.064017598843145,1.0322908830971962,optimista
E 577,1.000676764740951,0.992290727688286,0.990939093156174,1.0040518356842718,0.9877156027534456,0.9951156398548942,pesimista
E 578,1.0084808932603753,1.002464540380951,0.9997580072726516,1.0127495082398734,1.0228350766093366,1.0092246461852596,regular
E 579,1.010009669836652,1.01965157779337,1.0335703496677155,1.0301875925183328,1.025261904341593,1.0237023517679993,regular
E 580,1.0159514406822954,1.0244595056759502,1.0288884990496914,1.0289007339571117,1.0358294021102394,1.0267850913792982,optimista
E 581,1.0080493526848966,0.9928985018205592,1.002379108462375,1.0185342575089704,1.0236453525643985,1.0090408843453673,regular
E 582,1.016841062474919,1.002856066932346,1.022126688844248,1.030987133300246,1.0400662560502862,1.0224972117141473,regular
E 583,1.0014039936280406,1.0116740698400668,1.0245241129851483,1.011594694275595,1.0343483349708713,1.0166444565778225,regular
E 584,1.0138543587136322,1.023237598937512,1.0388809739277092,1.042530716222028,1.0338542463161553,1.0304174531118535,optimista
E 585,0.9991126535228206,0.9907019203991247,0.9888353606348496,0.9983962055662576,1.0066985323636026,0.99672823717001,pesimista
E 586,0.987682600591316,0.9811988991810972,0.9928346644745514,1.0024568900743085,1.00577774717184,0.9939483636049649,pesimista
E 587,1.0217632125994982,1.025031368435477,1.0327193050253984,1.0393298339462265,1.0624437551681412,1.0361575866269221,optimista
E 588,0.9982483207866458,1.012036952492896,1.015704812000188,1.036632516340496,1.054538306813099,1.023240994775461,regular
E 589,0.9953862466132268,1.0002140666667143,0.9832439157731406,0.9903740467066102,0.9891874627549472,0.9916644467545609,pesimista
E 590,1.0016383419542452,1.0039139430099902,1.0168048157155245,1.0287807024891404,1.0250414302057202,1.015177187341706,regular
E 591,1.0143531395794114,1.0369478047981266,1.0484760839955105,1.052795086427157,1.0688175838132938,1.0441199849614546,optimista
E 592,1.0052841383644464,1.0264080703902518,1.035606263216715,1.0529793682079605,1.071281509317349,1.0380670486973966,optimista
E 593,0.9947547109354696,1.0033369630301316,1.0012149428900674,0.990288774738802,0.9994083796784324,0.9977896538507961,pesimista
E 594,0.9972771608253158,0.9979263981944306,1.0109807625167364,1.0213376593569146,1.0330348071585649,1.0120181824575551,regular
E 595,1.0232172076531023,1.0346573786935849,1.0471462881527382,1.0548866846339373,1.0561082501250765,1.0431270308668719,optimista
E 596,1.005572786797775,0.9914605076133464,1.0034875099958356,0.9972589104200638,0.9895358893385218,0.9974429744880834,pesimista
E 597,1.0168819529240336,1.0132698192551155,1.0180443417979683,1.0028585101657328,1.0190045772900034,1.0139945671219182,regular
E 598,1.004559396096222,1.0034591160902997,1.0091596392750923,1.0075230941321107,1.012821433565427,1.007498976844743,regular
E 599,1.0090886988589558,0.9937988865950724,0.9804395845148888,0.991294057716402,0.988346596200285,0.9925493101328611,pesimista
E 600,1.0186248011107557,1.0254324729150304,1.0364190259696118,1.036292429104255,1.0490748337229303,1.0331160216931874,optimista
E 601,0.999786599360608,1.0159471801648172,1.0063147032939097,1.0105397458888434,1.0073977751241645,1.007983282053205,regular
E 602,0.992958436330314,0.991024147332584,1.0118087236967872,1.0211930349687015,1.037840927509398,1.010812194614805,regular
E 603,0.9895432067740296,1.0027103799739827,1.0154328519738616,1.0095978325392008,1.008446960873704,1.0051076782420525,regular
E 604,1.0045202243225524,1.0073110660502598,1.0255859091922153,1.0348335447474746,1.0543614978596314,1.0251581634421214,regular
E 605,1.0079542138885418,1.0122411340646773,1.018794452694498,1.033949096602239,1.0497969077956306,1.024432059137791,regular
E 606,0.9884885362537852,0.994963518567671,1.000440876851767,1.0087800473667266,1.0116714209183644,1.0008321262329245,pesimista
E 607,0.9926613086477568,1.011764807104209,1.023288598169378,1.035520044722451,1.0452394859821637,1.0215288189206457,regular
E 608,1.0082719193619236,1.0024293435886795,1.0065876344092772,1.015148336352648,1.0225990387427617,1.010982374841016,regular
E 609,1.0117304685610884,1.0080084261744149,1.017763183302739,1.011682607505105,0.9987370891878106,1.0095648888094024,regular
E 610,1.0090187587421755,1.0132078938723434,1.0192582692836076,1.0220818354030734,1.0152144820259723,1.0157459621971938,regular
E 611,1.0174777130905497,1.0161207563419556,1.0050403010058553,1.0069548902573833,1.0177065304991766,1.0126450783868781,regular
E 612,1.016511781731514,1.0266796240578788,1.0477397858057758,1.0633624561037869,1.079933073672764,1.046588099014938,optimista
E 613,1.0077923103625197,1.0062851475903962,1.0139245706503226,1.0031293783538078,1.0001270300162852,1.0062409166736184,regular
E 614,1.0058112517413311,1.0179633645424055,1.020716685315043,1.020818263593189,1.022456375425472,1.0175351351277837,regular
E 615,1.0130105230816415,1.0164617535845144,1.005749500837568,1.0054154075599335,0.9981933283247728,1.0077458184081531,regular
E 616,1.0024026338322711,0.9975525087459284,1.0013276465904095,1.0115634531369146,1.0149104729613507,1.0055299417752583,regular
E 617,1.0046102865250812,1.0128165970348004,1.0319983343667805,1.0361670112050243,1.0466867291201305,1.0263388797658293,regular
E 618,1.010589827450076,1.0126757653485312,1.0112816822734276,1.008240826907384,0.9999961987507664,1.0085467209345824,regular
E 619,0.9991722336687692,1.0151440020944842,1.0115539944363872,1.0298933220917377,1.0525141275108645,1.0214931320842993,regular
E 620,1.0123123155318436,1.0345802035841862,1.050473381026924,1.0677200170553829,1.0572098213817889,1.0442788013760307,optimista
E 621,1.0091728157287494,1.0220489200809992,1.0238080964589504,1.0390512558789942,1.0517688509097558,1.029064538257029,optimista
E 622,0.9888974537537852,0.9785841582797254,0.9739309431096124,0.976636498510662,0.990329401249782,0.9816531068135275,pesimista
E 623,1.0000811794967026,1.0126473419880595,1.0197605634836229,1.0402844865744465,1.0495740864680163,1.0243099305942003,regular
E 624,1.006426383464213,1.022090201800159,1.035675260422066,1.0398760087175418,1.0553350041263196,1.031747317693605,optimista
E 625,1.012514545976726,1.0129761839802744,1.023647506597143,1.01573151870664,1.008119310545799,1.014584820264481,regular
E 626,1.0132835107119966,1.0295361964712275,1.025725205951006,1.0394734969396258,1.0418835933982298,1.0299289094545274,optimista
E 627,0.9932950710748616,1.0061586213672522,1.010068010102548,1.0067539964813264,1.0076577711315196,1.004769293367994,regular
E 628,1.000219872887169,1.01389508155502,1.0113765094720997,0.9982947573780632,1.0062836189290705,1.0059956671722972,regular
E 629,1.020535885894259,1.0085834168149634,1.0150923417927369,1.027362320797083,1.0310194889534952,1.0204864269143208,regular
E 630,1.0016197812134726,1.014648161763264,1.0012684620502077,1.0136439021495922,1.031402359453834,1.0124567662007895,regular
E 631,1.0062557227948072,1.004967775352788,1.0225821011464389,1.027903785222522,1.0385263990249258,1.019966101938272,regular
E 632,0.990896005047864,0.9979429833959542,0.9859710875174306,0.980461373891776,1.000468527309193,0.9911203226078423,pesimista
E 633,1.0129410227803464,1.0243843564664872,1.02040092408346,1.027428838161506,1.0357446240363488,1.0241521380942122,regular
E 634,0.982252705313657,0.9865585658067276,0.983332459781495,0.9953331583349272,1.013444917051432,0.9921172947201685,pesimista
E 635,0.9877744248170686,0.9930966444984876,1.0039378932524778,1.009701766003982,1.0147144188147952,1.0017944405015304,pesimista
E 636,1.0021818982197384,1.0140022452497304,1.0227421130612542,1.0463519180805727,1.0719324490480324,1.0311440983831497,optimista
E 637,1.0095195529070455,1.0079743632879512,1.014336815078681,1.003185581103248,0.986634013188453,1.0042844884119204,pesimista
E 638,1.008713996242479,1.0089528425166896,1.010209132668478,1.0016929208890104,0.997054035906412,1.0053116170691578,regular
E 639,1.0064390268048151,0.9995249509875744,0.99922588382041,0.9968254516268016,0.9919201652297556,0.9987760607276539,pesimista
E 640,1.0028356386183783,1.020395623899211,1.022637582882738,1.017925662271797,1.0129318809995966,1.015320792222409,regular
E 641,0.9860565900639576,0.9998664306618494,1.021237728813538,1.0278397504832253,1.0397320357050197,1.014760380740546,regular
E 642,0.988641471358613,0.9785583192690998,0.981295865664232,0.9823354376719706,0.9911007871815708,0.9843751187642847,pesimista
E 643,1.0130157093778394,1.0158380536736265,1.0222951773169116,1.0300972713884609,1.031068367777877,1.0224369449744257,regular
E 644,1.0075993591755166,1.0198439831239072,1.0328956147487125,1.0387217165723204,1.0537115087417812,1.0304330929112677,optimista
E 645,1.0095404203855558,0.9995887673555132,1.0109108231348023,1.0080119917917865,1.0185643666599835,1.009304990472755,regular
E 646,1.005431559038705,1.0038735338960751,1.0142525020229334,1.0046570160661925,1.0081998611502092,1.007275827749506,regular
E 647,1.0025780598625524,1.0205888017166018,1.0268076337707115,1.033752546272098,1.03646674306122,1.0239671154216312,regular
E 648,0.9852412757756088,1.0031327359523818,1.010488279902436,1.0061406797229262,1.0115492081264652,1.0032648597922231,pesimista
E 649,1.0076720638774637,1.0029583412947058,1.0012794929254216,1.0160510176100042,1.0294046114979454,1.0114206396737042,regular
E 650,0.9861521843397996,0.9994477475344616,1.0151913565616488,1.025021646936809,1.0313446730158948,1.0112947731127053,regular
E 651,1.009969095981202,1.01755609725401,1.0244724713027384,1.037909959453315,1.0452112434306666,1.0269424307370256,optimista
E 652,1.012453277709067,1.0321027509016858,1.0383211530347445,1.0483192827858503,1.057346830612254,1.0375956301017482,optimista
E 653,1.0042066429482754,1.024062254279227,1.0343905224465115,1.0516175154502896,1.054852148541397,1.0336575398064387,optimista
E 654,1.00371662755683,1.0119677364672002,1.0201176859960217,1.0233385264139718,1.0339090899087722,1.0185584313972467,regular
E 655,1.0062387456073063,1.0102918715507978,1.006353796899894,1.0122172965828504,1.0132444451936702,1.009665028561743,regular
E 656,1.0185279204422235,1.0315461527714558,1.0493338913401935,1.0446201016736445,1.0550455723587329,1.0397309693679386,optimista
E 657,1.0150577072605054,1.0339258901190345,1.0447594771450488,1.0408945736740522,1.052174763982832,1.0372852867233526,optimista
E 658,1.010020564872414,1.0237749853919424,1.045798336812462,1.0619052663054531,1.0618187655377749,1.040456121331265,optimista
E 659,1.0060430159996288,1.0169690999007688,1.0044015129985735,1.0105215728250028,1.0145748100059786,1.0104905727304234,regular
E 660,1.0116959918343995,1.0077035105929346,1.0163974692304216,1.0180428023264216,1.0246330464747515,1.0156782547030394,regular
E 661,1.011529926277537,1.018230052378737,1.019870609882456,1.0355005798348402,1.0364683067571872,1.0242718078477728,regular
E 662,0.9938130542270106,1.0118191644351442,1.00780501090869,0.996420008051451,1.010944076710264,1.0041318359942224,pesimista
E 663,1.0046298872384805,1.0007600825551697,1.00072172492392,1.008337284366598,1.0052205191786008,1.0039297254859174,pesimista
E 664,1.0063404965126208,1.0124011254567775,1.0121407266501383,1.0097509836795242,1.0195370509119792,1.012024796037925,regular
E 665,0.9957365921064416,1.007601276144974,1.0242582814862589,1.0356465486589777,1.032670652173561,1.0190681103279198,regular
E 666,1.0145861490420232,1.0333690335250647,1.0297546584424055,1.023751128845554,1.0148476759527971,1.0232333310990798,regular
E 667,1.0192280797733269,1.0255773581580072,1.0176206093475262,1.0323101827552086,1.0299280206966563,1.0249166695394283,regular
E 668,0.9987833466748846,1.0093994362784204,1.0154967798995225,1.0333631806634551,1.0403026946938017,1.019354211452311,regular
E 669,0.9983036382842552,0.9921986394604364,1.0093335424480545,1.02394801461783,1.0249281221048654,1.0096560709561455,regular
E 670,1.0031108207271315,1.013683224352191,1.012087821477358,1.0293825759405384,1.021917314458524,1.015996913899257,regular
E 671,1.0106965796191782,1.0111936801964223,1.0177946125221515,1.02562233473226,1.0314989632064366,1.0193288382450323,regular
E 672,1.007845379658875,0.9992524640693788,1.008939209438064,1.0146136943990374,1.0185606446539714,1.0098208878572763,regular
E 673,1.0083741244626454,1.0077652892680522,1.0062900851720462,1.0205453437240886,1.034203447158622,1.0153797871134422,regular
E 674,0.9888630919234344,0.9938094022404008,1.0057793903373338,1.0097078272211146,1.0309633216376048,1.0057179182288725,regular
E 675,1.0122245695700545,1.0253878566352486,1.0087522898237973,1.0303153091002442,1.0336909496811852,1.0220263406207761,regular
E 676,1.0173245446126615,1.0366636926556017,1.0291813024966183,1.0379301718003549,1.0547597728844793,1.035099738081968,optimista
E 677,1.008485428792422,0.990651362344438,0.9753050422866666,0.9784374832143716,0.9884114539964663,0.988189779725168,pesimista
E 678,1.010740688318571,1.013947654978367,1.014556046242512,1.034404967614707,1.0321795553914124,1.0211168329742206,regular
E 679,0.9954667591774666,0.9866622534511044,0.9910798577391826,0.995892039228086,1.0141633855847745,0.9966090413522725,pesimista
E 680,1.0081998275805375,1.0209821573230948,1.0373008282617286,1.041345570591231,1.0532327330613207,1.0320904121508065,optimista
E 681,1.008543396249617,0.999959914210488,1.010163731682551,1.020152443185534,1.0194636486223485,1.0116287288671006,regular
E 682,1.0070687316261604,0.9998321192290964,1.014756706964397,1.0154500728507532,1.0186451629895856,1.0111275082652655,regular
E 683,1.010968644972074,1.0213068172529487,1.0160596317927977,1.0197991188240965,1.0412847627904729,1.0218318892513718,regular
E 684,0.9977736822185256,1.0162729695228574,1.0117199828776502,1.0143372065630525,1.011278850958124,1.0102554583551868,regular
E 685,1.0140510995955294,1.021944127467105,1.035350008536848,1.0449001272253386,1.0582610072997258,1.0347807765884967,optimista
E 686,0.9965896367139402,1.017424586669275,1.026456920616804,1.0302216061991734,1.044909385989393,1.0229954952077953,regular
E 687,1.0163077533940796,1.0150660564210192,1.0380407295912235,1.0379425424203137,1.0598593861554015,1.033311113391408,optimista
E 688,0.9922906175839616,0.978764234336006,0.9826168112004148,0.9849831605954756,0.993627701269436,0.9864401317394513,pesimista
E 689,1.0066008678962897,1.014057531041921,1.0077450648896014,1.0010949940040244,1.0206418486476143,1.0100057523988624,regular
E 690,0.9963290829912416,0.9894163108235504,0.9984821253981524,1.0166594078679394,1.0163325911109733,1.0033829126395082,pesimista
E 691,1.0056821078796887,1.017571192629909,1.035868558140944,1.0471668973596715,1.0385542987335696,1.0288570982901641,optimista
E 692,1.0147457056388949,1.016639772013888,1.0220013671405248,1.0291392438530538,1.0243619278724103,1.021364297098204,regular
E 693,0.991979650424524,0.9962860754739092,1.0077846208061323,1.0196323102180411,1.0375492647647953,1.0105117627029823,regular
E 694,0.9994081302542251,0.9968231780060676,1.0054564936255783,1.0214454705260565,1.0138990234206249,1.0073649502107511,regular
E 695,0.9943706286973736,0.9874925571227856,0.9993551235622418,0.9970670130357568,0.9853072579532774,0.9927036037404194,pesimista
E 696,1.009459367156225,1.0197689012578768,1.0181316842493553,1.0101048337546006,1.0149044728997416,1.014465389882894,regular
E 697,0.9828655831555584,0.974156851761089,0.9689291067336536,0.9735810448672022,0.9780560619364248,0.9755065183574408,pesimista
E 698,1.0118273288668391,1.010654792971038,1.0154286892347688,1.026882271977279,1.03978653653486,1.02085651360944,regular
